Distributor_Date,Distributor,TBL_IB_Serial_or_Order,Family,Model,Cylinders,Lean_or_Rich_Burn,Power_BHP,Branch,Branch_Address,Branch_City,Branch_State,Branch_Country,Owner,Owner_Address,Owner_City,Owner_State,Owner_Country,Owner_Post_Code,Site_Name,Site_Address,Site_City,Site_State,Site_Country,Site_Post_Code,Site_Longitude,Site_Latitude,Region,Engine_Market,Driven_Equipment,Driven_Equipment_Model,Engine_Application,Fuel_Type,LC_Model,Notes,Customer_Tag,Status,Duty,EQUIPMENT_STATUS,RPM,LOAD,Hours_per_Year,Engine_Location_Area,Contact_name,Contact_Email,Phone_Number,Distributor_Maintenance_Agreement?  Yes/No,Engine_Hrs_of_Last_Top_Overhaul,Date_Performed,Engine_Hrs_of_Last_Bottom_Overhaul,Date_Performed_Last,Current_Engine_Hours,Date_Verified,Engine_Modified_Yes_No,If_Yes_please_explain_modification,Other_Distributor_Info,Startup_Year,Special_Notes,INSTALLED_AT,MACHINE_DESCRIPTION,MANUFACTURER,OPERATING_PERCENTAJE,COMMENTS_if_any_OWNER,SpecNo,Service_File _No,CP,Cool_Sys,Date_of_Op_Hrs,Engine_Quantity,Sector,Air_Fuel_Ratio,Catalyst,Compressor,Engine_Facility_Name,Generator_Set,HP,Ignition_Type,Last_Maintenance_Date,Overhaul_Date,Packager,Permit_Number,Permit_Year,Turbocharger_Model,Driven_Equipment1,Fuel_Type1,Line ,JFE_Site_No,Area,TBL_IB_Region1,Startup,Ship_Date,Year,GGO_Region,OraclePartyNumber,Field0,Expr1,Expr2,Expr3,Expr4,Field1
,Triveni,C - 94952/1,VHP,L5794LT,,,,,,,,,Unique pharmacueticals,,,,,,,"PLOT No:4,Phase:IV,G.I.D.C",Panoli,Gujarat,India,389116,,,South Asia,,LS Leroy Somer,MTG 846,,Diesel  ,VHPL5794LT,,,Continuous ,,,1000,,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794LT,C - 94952/1
,Triveni,C - 95007/1,VHP,L5794LT,,,,,,,,,Elecon Gears,,,,,,,Anand Sojitra road,Vallabh vidyanagar,Gujarat,India,388120,,,South Asia,,LS Leroy Somer,MTG 846,,Diesel  ,VHPL5794LT,,,Intermediate,,,1000,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794LT,C - 95007/1
,Triveni,C-95209/1,APG,16V150LTD,,,1531,,,,,,Gokulanand Petrofibers,,,,,,,"AA-10, SUSML SACHIN PALSANA ROAD SURAT",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Intermediate,,,1500,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,2/7/2011 0:00,2011,,,India,India,Triveni,APG,16V150LTD,C-95209/1
,Triveni,C-95209/2,APG,16V150LTD,,,1531,,,,,,Gokulanand Petrofibers,,,,,,,"AA-10, SUSML SACHIN PALSANA ROAD SURAT",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Intermediate,,,1500,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,2/14/2011 0:00,2011,,,India,India,Triveni,APG,16V150LTD,C-95209/2
,Triveni,C-95209/3,APG,16V150LTD,,,1531,,,,,,Gokulanand Petrofibers,,,,,,,"AA-10, SUSML SACHIN PALSANA ROAD SURAT",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Intermediate,,,1500,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,2/24/2011 0:00,2011,,,India,India,Triveni,APG,16V150LTD,C-95209/3
,Triveni,C-70041/3,APG,16V150LTD,,,1531,,,,,,Gokulanand Petrofibers,,,,,,,"AA-10, SUSML SACHIN PALSANA ROAD SURAT",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Intermediate,,,1500,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,C-70041/3
,Triveni,C-95208/1,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers-2,,,,,,,"BLOCK NO,=. 82/2 BLOCK D54 SUSML ",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous ,,,1500,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,11/1/2010 0:00,2010,,,India,India,Triveni,APG,16V150LTD,C-95208/1
,Triveni,C-95208/2,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers-2,,,,,,,"BLOCK NO,=. 82/2 BLOCK D54 SUSML ",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous ,,,1500,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,11/1/2010 0:00,2010,,,India,India,Triveni,APG,16V150LTD,C-95208/2
,Triveni,C-95208/3,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers-2,,,,,,,"BLOCK NO,=. 82/2 BLOCK D54 SUSML ",Surat,Gujarat,India,394230,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous ,,,1500,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,11/4/2010 0:00,2010,,,India,India,Triveni,APG,16V150LTD,C-95208/3
,Triveni,C-95208/4,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers -1,,,,,,,"PLOT NO. 8 TO 9, BLOCK NO. 455 PALSANA",Surat,Gujarat,India,394315,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Standby,,,1500,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,11/8/2010 0:00,2010,,,India,India,Triveni,APG,16V150LTD,C-95208/4
,Triveni,C-70038/1,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers -1,,,,,,,"PLOT NO. 8 TO 9, BLOCK NO. 455 PALSANA",Surat,Gujarat,India,394315,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,C-70038/1
,Triveni,C-70054/1,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers -1,,,,,,,"PLOT NO. 8 TO 9, BLOCK NO. 455 PALSANA",Surat,Gujarat,India,394315,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,C-70054/1
,Triveni,701570,APG,16V150LTD,,,1531,,,,,,Gokulanand Texturisers-1,,,,,,,"PLOT NO. 8 TO 9, BLOCK NO. 455 PALSANA",Surat,Gujarat,India,394315,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,701570
,Triveni,C - 94247/1,AT,16VAT,,,4500,,,,,,SVIN Power plant,,,,,,,"Y Kotha Palli,P Gannavaram",East Godavari,AP,India,533240,,,South Asia,,Kato ,A26935000,,Diesel  ,16VAT27GL,,,Continuous,,,1000,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,AT,16VAT,C - 94247/1
,Triveni,C - 94751/1,VHP,L5794LT,,,,,,,,,Jalaram Ceramics,,,,,,,"Block:184,185,186, Karol",Kalol Thaluk,Gujarat,India,382721,,,South Asia,,LS Leroy Somer,MTG 846,,Diesel  ,VHPL5794LT,,,Decommisioned,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794LT,C - 94751/1
,Triveni,C - 94615/1,APG,16V150LTD,,,1531,,,,,,Raghav Industries,,,,,,,"Plot No: 2802, 2803,G.I.D.C",Ankleshwar,Gujarat,India,393002,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Decommisioned,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,C - 94615/1
,Triveni,C - 94735/1,VHP,L5794LT,,,,,,,,,Specific Ceramics,,,,,,,"Plot No:50,Karol Post",Kalol Thaluk,Gujarat,India,382721,,,South Asia,,LS Leroy Somer,MTG 846,,Diesel  ,VHPL5794LT,,,Decommisioned,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794LT,C - 94735/1
,Triveni,C - 94814/1,VHP,L5794LT,,,,,,,,,British Gas (GGCL),,,,,,,"102,Empire state Building,Ring road",Surat,GUJARAT,India,395002,,,South Asia,,LS Leroy Somer,MTG 846,,Diesel  ,VHPL5794LT,,,Decommisioned,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794LT,C - 94814/1
,Triveni,5283701605,VHP,F3524GSI,,,840,,,,,,John Energy,,,,,,,Pasarlapudi GCS Blowsite,Rajahmundhry,AP,India,533215,,,South Asia,,Ariel,JGH/4,,Diesel  ,VHPF3524GSI,,,Continuous,,,1200,,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,F3524GSI,5283701605
,Triveni,5283701088,VHP,F3524GSI,,,840,,,,,,John Energy,,,,,,,Pasarlapudi GCS Blowsite,Rajahmundhry,AP,India,533215,,,South Asia,,Ariel,JGH/4,,Diesel  ,VHPF3524GSI,,,Standby,,,1200,,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,F3524GSI,5283701088
,Triveni,C - 94812/1,VHP,L7044GSI,,,,,,,,,GMK Products,,,,,,,"D.No:2-113,Beside ONGC GGS,GollaPalem,Kesinipalli",East Godavari,AP,India,533244,,,South Asia,,kato,AA28315000,,Diesel  ,VHPL7044GSI,,,Continuous,,,1000,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L7044GSI,C - 94812/1
,Triveni,C - 94812/2,VHP,L7044GSI,,,,,,,,,GMK Products,,,,,,,"D.No:2-113,Beside ONGC GGS,GollaPalem,Kesinipalli",East Godavari,AP,India,533244,,,South Asia,,Kato,AA28315000,,Diesel  ,VHPL7044GSI,,,Continuous,,,1000,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L7044GSI,C - 94812/2
,Triveni,C - 94244/1,VHP,L5794GSI,,,,,,,,,Venkataraya Power Plant Pvt Ltd,,,,,,,"R.S.No.93-4K,Kesavadasu Palem,Sakineti Mandal",East Godavari,AP,India,533254,,,South Asia,,kato,A270220002,,Diesel  ,VHPL5794GSI,,,Continuous,,,1000,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794GSI,C - 94244/1
,Triveni,C-94735/1,VHP,L5794LT,,,,,,,,,Venkataraya Power Plant Pvt Ltd,,,,,,,"R.S.No.93-4K,Kesavadasu Palem,Sakineti Mandal",East Godavari,AP,India,533254,,,South Asia,,Kato,MTG 846,,Diesel  ,VHPL5794LT,,,Continuous,,,1000,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,2008,,,India,India,Triveni,VHP,L5794LT,C-94735/1
,Triveni,5283701706,APG,16V150LTD,,,1531,,,,,,PAJV-ONGC ,,,,,,,"ONGC,Office Building,BKC",Mumbai,Maharashtra,India,400051,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,5283701706
,Triveni,5283701707,APG,16V150LTD,,,1531,,,,,,PAJV-ONGC ,,,,,,,"ONGC,Office Building,BKC",Mumbai,Maharashtra,India,400051,,,South Asia,,LS Leroy Somer,541 VL 10,,Diesel  ,APG16V150LTD,,,Continuous,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,APG,16V150LTD,5283701707
,Triveni,5283701168,VHP,L5794GSI,,,1380,,,,,,Hindustan Exploration company Ltd,,,,,,,Behind PPN Power Plant,"Thirukagiyur,Nagapatnam district",Tamilnadu,India,609311,,,South Asia,,Ariel,JGT4,,Diesel  ,VHPL5794GSI,,,Continuous,,,1200,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794GSI,5283701168
,Triveni,5283701138,VHP,L5794GSI,,,1380,,,,,,Hindustan Exploration company Ltd,,,,,,,Behind PPN Power Plant,"Thirukagiyur,Nagapatnam district",Tamilnadu,India,609311,,,South Asia,,Ariel,JGT4,,Diesel  ,VHPL5794GSI,,,Continuous,,,1200,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794GSI,5283701138
,Triveni,5283701399,VHP,L5794GSI,,,1380,,,,,,Hindustan Exploration company Ltd,,,,,,,Behind PPN Power Plant,"Thirukagiyur,Nagapatnam district",Tamilnadu,India,609311,,,South Asia,,Ariel,JGT4,,Diesel  ,VHPL5794GSI,,,Continuous,,,1200,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794GSI,5283701399
,Triveni,5283700870,VHP,L5794GSI,,,1380,,,,,,Hindustan Exploration company Ltd,,,,,,,Behind PPN Power Plant,"Thirukagiyur,Nagapatnam district",Tamilnadu,India,609311,,,South Asia,,Ariel,JGT4,,Diesel  ,VHPL5794GSI,,,Continuous,,,1200,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794GSI,5283700870
,Triveni,5283700988,VHP,L5794GSI,,,1380,,,,,,Hindustan Exploration company Ltd,,,,,,,Behind PPN Power Plant,"Thirukagiyur,Nagapatnam district",Tamilnadu,India,609311,,,South Asia,,Ariel,JGT4,,Diesel  ,VHPL5794GSI,,,Standby,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L5794GSI,5283700988
,Triveni,5283701254,VHP,L7044GSI,,,,,,,,,Deep Industries,,,,,,,Rajahmundhry,Rajahmundhry,AP,India,533215,,,South Asia,,Ariel,JGK4,,Diesel  ,VHPL7044GSI,,,Continous,,,1200,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L7044GSI,5283701254
,Triveni,5283701258,VHP,L7044GSI,,,1680,,,,,,Deep Industries,,,,,,,Rajahmundhry,Rajahmundhry,AP,India,533215,,,South Asia,,Ariel,JGK4,,Diesel  ,VHPL7044GSI,,,Continous,,,1200,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L7044GSI,5283701258
,Triveni,5283701255,VHP,L7044GSI,,,1680,,,,,,Deep Industries,,,,,,,Rajahmundhry,Rajahmundhry,AP,India,533215,,,South Asia,,Ariel,JGK4,,Diesel  ,VHPL7044GSI,,,Continous,,,1200,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VHP,L7044GSI,5283701255
,Triveni,173001/1,VGF,H24G,,,,,,,,,Deep Industries,,,,,,,Rajahmundhry,Rajahmundhry,AP,India,533215,,,South Asia,,Ariel,NA,,Diesel  ,VGFH24G,,,Continous,,,NA,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,,,,,,India,India,Triveni,VGF,H24G,173001/1
,Jembas,C-93864-1,AT,12VAT,,,3130,,,,,,Malongo,,,,,,,Cabinda,Cabinda,,Angola,Kato- Generator,,,Sub Sahara Africa,,N/A,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-93864-1
,Jembas,C-93864-2,AT,12VAT,,,3130,,,,,,Malongo,,,,,,,Cabinda,Cabinda,,Angola,Kato- Generator,,,Sub Sahara Africa,,N/A,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-93864-2
,Jembas,C-93864-3,AT,12VAT,,,3130,,,,,,Malongo,,,,,,,Cabinda,Cabinda,,Angola,Kato- Generator,,,Sub Sahara Africa,,N/A,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-93864-3
,Jembas,C-93904-1,AT,12VAT,,,3130,,,,,,Malongo,,,,,,,Cabinda,Cabinda,,Angola,Kato- Generator,,,Sub Sahara Africa,,N/A,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-93904-1
,Jembas,C-94665-901/1,AT,12VAT,,,3130,,,,,,Sonangol,,,,,,,Soyo,Zaire,,Angola,Kato- Generator,,,Sub Sahara Africa,,AA27622000,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-94665-901/1
,Jembas,C-94665-901/2,AT,12VAT,,,3130,,,,,,Sonangol,,,,,,,Soyo,Zaire,,Angola,Kato- Generator,,,Sub Sahara Africa,,AA27622000,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-94665-901/2
,Jembas,C-94665-901/3,AT,12VAT,,,3130,,,,,,Sonangol,,,,,,,Soyo,Zaire,,Angola,Kato- Generator,,,Sub Sahara Africa,,AA27622000,Natural Gas,,Diesel  ,12VAT27GL,,,Continuous,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,AT,12VAT,C-94665-901/3
,Jembas,C-93903-901/1,VGF,F18GLHCR,,,440,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Generator,Natural Gas,,Diesel  ,VGFF18GLHCR,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,VGF,F18GLHCR,C-93903-901/1
,Jembas,C-93903-901/2,VGF,F18GLHCR,,,440,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Generator,Natural Gas,,Diesel  ,VGFF18GLHCR,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,VGF,F18GLHCR,C-93903-901/2
,Jembas,C-94392-901/1,VGF,F18GLHCR,,,440,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Generator,Natural Gas,,Diesel  ,VGFF18GLHCR,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,VGF,F18GLHCR,C-94392-901/1
,Jembas,C-93865-901/1,VGF,F18GLHCR,,,440,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Generator,Natural Gas,,Diesel  ,VGFF18GLHCR,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,VGF,F18GLHCR,C-93865-901/1
,Jembas,C-93865-901/4,VGF,F18GLHCR,,,440,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Generator,Natural Gas,,Diesel  ,VGFF18GLHCR,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,VGF,F18GLHCR,C-93865-901/4
,Jembas,C-93865-901/5,VGF,F18GLHCR,,,440,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Generator,Natural Gas,,Diesel  ,VGFF18GLHCR,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,,,,Sub Sahara,Sub Sahara,Jembas,VGF,F18GLHCR,C-93865-901/5
,Jembas,C-13252/2,VHP,L7042GSI,,,1480,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Gas Compressor,Natural Gas,,Diesel  ,VHPL7042GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,9/20/2003 0:00,2003,,,Sub Sahara,Sub Sahara,Jembas,VHP,L7042GSI,C-13252/2
,Jembas,C-14025/1,VHP,L7042GSI,,,1480,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Gas Compressor,Natural Gas,,Diesel  ,VHPL7042GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,11/28/2004 0:00,2004,,,Sub Sahara,Sub Sahara,Jembas,VHP,L7042GSI,C-14025/1
,Jembas,C-13252/1,VHP,L7042GSI,,,1480,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Gas Compressor,Natural Gas,,Diesel  ,VHPL7042GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,9/20/2003 0:00,2003,,,Sub Sahara,Sub Sahara,Jembas,VHP,L7042GSI,C-13252/1
,Jembas,C-93863/1,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,3/25/2001 0:00,2001,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-93863/1
,Jembas,C-93863/2,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,2001,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-93863/2
,Jembas,C-93863/3,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,5/6/2001 0:00,2001,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-93863/3
,Jembas,C-93863/4,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,5/6/2001 0:00,2001,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-93863/4
,Jembas,C-93863/5,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,3/31/2001 0:00,2001,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-93863/5
,Jembas,C-93863/6,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,4/16/2001 0:00,2001,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-93863/6
,Jembas,C-94374/1,VHP,F3521GSI,,,738,,,,,,Som Oil,,,,,,,Soyo,Zaire,,Angola,,,,Sub Sahara Africa,,Injection d'eau Moteur,Natural Gas,,Diesel  ,VHPF3521GSI,,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub Sahara,,,2005,,,Sub Sahara,Sub Sahara,Jembas,VHP,F3521GSI,C-94374/1
